M,k,model,seed,net_loss,net_loss_std,cash,ent_total,kl_track,l1_track,incons,n_subtrades,support_size
11,4,ind,34,280.984187,428.207437,2713.791513,351.584983,0.045875,0.180863,,760,65
11,4,base,34,9.871869,13.722311,212.465110,10.387690,0.006007,0.059509,,289,65
11,4,LOPAMM,35,72.287684,28.616519,1449.731659,1968.891716,0.013402,0.099494,,760,65
11,4,ind,35,57.829206,239.845194,3185.376256,269.802679,0.072625,0.229470,,760,65
11,4,base,35,3.361642,9.438311,226.741174,4.892730,0.006463,0.069034,,292,65
11,4,LOPAMM,36,64.110858,32.946359,1178.979057,2389.013441,0.009827,0.079318,,840,65
11,4,ind,36,268.665168,375.957703,2386.749177,261.252086,0.035921,0.159145,,840,65
11,4,base,36,9.378388,16.428781,171.884208,8.303614,0.004112,0.049315,,308,65
11,4,LOPAMM,37,44.307275,23.263219,1000.599613,2147.239648,0.009122,0.077338,,706,65
11,4,ind,37,196.589018,411.117882,2301.680749,279.671325,0.042598,0.169273,,706,65
11,4,base,37,7.920240,17.664859,206.213331,8.380559,0.006479,0.062276,,280,65
11,4,LOPAMM,38,49.505355,32.347563,924.624505,2118.306464,0.008808,0.074732,,734,65
11,4,ind,38,192.271897,319.203144,2163.762031,242.787954,0.042979,0.167509,,734,65
11,4,base,38,7.511869,12.528544,176.857513,6.680540,0.004879,0.054857,,285,65
11,4,LOPAMM,39,35.348384,23.926972,727.036181,2092.220227,0.006031,0.055365,,798,65
11,4,ind,39,144.720424,277.006525,1666.793475,171.765104,0.022707,0.118952,,798,65
11,4,base,39,7.822146,16.197233,119.574125,8.208928,0.002613,0.034777,,300,65
12,4,LOPAMM,0,39.612037,19.743695,985.880959,3664.118810,0.007979,0.069804,,760,70
12,4,ind,0,258.204496,428.499507,2841.730946,352.820209,0.056525,0.195324,,760,70
12,4,base,0,11.325900,15.654281,208.676858,12.799161,0.005867,0.056591,,301,70
12,4,LOPAMM,1,114.768510,62.072391,1161.585477,5347.492477,0.012213,0.084018,,814,70
12,4,ind,1,328.830503,338.742422,2162.086327,265.892383,0.038741,0.153526,,814,70
12,4,base,1,10.628418,25.005528,195.445823,8.992527,0.006027,0.056122,,314,70
12,4,LOPAMM,2,48.022638,31.842490,1091.614802,1856.108785,0.010331,0.084663,,766,70
12,4,ind,2,73.977412,168.133520,2485.801879,173.174711,0.048395,0.180890,,766,70
12,4,base,2,1.866854,6.728081,185.779959,3.354510,0.004694,0.056031,,309,70
12,4,LOPAMM,3,82.685745,47.199672,1413.076638,5931.281214,0.009791,0.076898,,840,70
12,4,ind,3,380.827598,464.917069,3118.362684,447.555958,0.055552,0.193764,,840,70
12,4,base,3,11.338986,25.878369,251.422119,17.805494,0.005846,0.060546,,321,70
12,4,LOPAMM,4,73.348157,36.592596,1265.383633,3003.182599,0.010315,0.082006,,832,70
12,4,ind,4,172.816182,268.074072,2747.000595,243.562260,0.045061,0.176584,,832,70
12,4,base,4,3.952926,10.816542,185.533168,4.514188,0.004342,0.053446,,316,70
12,4,LOPAMM,5,51.761463,33.894339,1202.402199,1992.146571,0.008440,0.072912,,874,70
12,4,ind,5,139.318505,348.231721,2547.992668,242.026369,0.041907,0.164784,,874,70
12,4,base,5,3.404517,10.887904,184.349267,3.795695,0.003958,0.051592,,325,70
12,4,LOPAMM,6,66.003075,43.883233,1084.753969,3093.277363,0.009597,0.079167,,754,70
12,4,ind,6,205.776191,317.150590,2521.273249,262.094799,0.044722,0.178496,,754,70
12,4,base,6,5.573634,11.910943,217.231051,5.619773,0.006136,0.061674,,302,70
12,4,LOPAMM,7,45.715997,29.256402,1193.174210,2661.811046,0.008489,0.077763,,782,70
12,4,ind,7,225.951521,408.735537,2959.340884,288.850206,0.052357,0.202310,,782,70
12,4,base,7,7.644185,15.443637,212.899267,8.533452,0.005402,0.059720,,305,70
12,4,LOPAMM,8,70.012170,34.243247,1267.524239,3600.496510,0.010846,0.081661,,730,70
12,4,ind,8,170.848107,390.220676,2593.542265,318.971066,0.049361,0.182100,,730,70
12,4,base,8,3.806228,15.585297,203.238283,6.311408,0.004820,0.057130,,297,70
12,4,LOPAMM,9,55.568759,25.594753,1107.825404,3920.812284,0.008164,0.065256,,710,70
12,4,ind,9,349.350214,639.027403,2769.879049,476.382178,0.062231,0.199008,,710,70
12,4,base,9,12.523774,24.221621,266.254707,14.031709,0.007249,0.062121,,295,70
12,4,LOPAMM,10,73.472858,44.113227,1153.360675,4566.057748,0.009979,0.083310,,706,70
12,4,ind,10,244.829703,506.744462,2463.497710,364.314472,0.050614,0.189080,,706,70
12,4,base,10,8.834668,24.830957,240.422157,12.114516,0.006745,0.066033,,297,70
12,4,LOPAMM,11,33.716358,26.722947,942.862022,2248.740090,0.008209,0.072673,,764,70
12,4,ind,11,77.831916,261.977124,2076.265132,176.756299,0.034036,0.153636,,764,70
12,4,base,11,3.965373,12.687235,166.152501,5.475061,0.004039,0.049497,,306,70
12,4,LOPAMM,12,89.260904,45.655639,1035.882489,11470.949339,0.009589,0.072953,,688,70
12,4,ind,12,735.108932,510.857608,2480.935937,508.603810,0.054141,0.180568,,688,70
12,4,base,12,42.367913,43.589959,251.089011,40.150962,0.005274,0.051412,,297,70
12,4,LOPAMM,13,55.697377,30.659956,1358.687161,5370.077792,0.010038,0.079558,,714,70
12,4,ind,13,438.008014,568.833671,3260.504916,493.336521,0.069673,0.220100,,714,70
12,4,base,13,17.210912,24.443106,275.518054,17.064767,0.007286,0.068905,,297,70
12,4,LOPAMM,14,65.825516,32.905972,985.396381,3108.867127,0.010671,0.083461,,698,70
12,4,ind,14,180.772770,280.645750,2240.760591,243.679807,0.043221,0.164147,,698,70
12,4,base,14,6.533072,11.438332,163.623906,6.610894,0.004383,0.050767,,289,70
12,4,LOPAMM,15,46.021213,32.457423,968.365906,2208.562790,0.007523,0.071701,,812,70
12,4,ind,15,184.584210,260.511833,2144.110714,182.567774,0.030376,0.149325,,812,70
12,4,base,15,4.207445,10.515797,154.621802,3.691691,0.003379,0.045861,,315,70
12,4,LOPAMM,16,41.354696,24.851285,1058.989754,3600.801283,0.007161,0.065912,,840,70
12,4,ind,16,364.367833,354.587480,2847.702258,298.861834,0.046886,0.186244,,840,70
12,4,base,16,13.675837,16.075144,194.782554,11.785071,0.005098,0.050700,,319,70
12,4,LOPAMM,17,97.307155,35.934246,1761.242491,13836.128398,0.009663,0.072986,,754,70
12,4,ind,17,1407.408976,675.246330,4546.830039,947.947869,0.103710,0.262163,,754,70
12,4,base,17,52.809568,37.054522,402.145079,51.274087,0.007783,0.069080,,301,70
12,4,LOPAMM,18,38.250770,28.318014,857.804280,2777.205474,0.007923,0.069984,,718,70
12,4,ind,18,201.903712,245.183141,2017.351499,191.473739,0.033287,0.147514,,718,70
12,4,base,18,6.561159,12.845654,152.075602,6.453709,0.003483,0.046306,,298,70
12,4,LOPAMM,19,36.651166,23.025819,810.888456,2414.973360,0.007666,0.070560,,690,70
12,4,ind,19,152.977047,222.662158,1892.007442,191.729105,0.033184,0.149435,,690,70
12,4,base,19,7.302393,12.437203,158.591274,7.353070,0.004203,0.048747,,290,70
12,4,LOPAMM,20,36.299341,25.335097,1002.062307,3114.901326,0.007473,0.066787,,830,70
12,4,ind,20,215.784629,275.847398,2466.791452,254.644908,0.041031,0.168647,,830,70
12,4,base,20,8.143403,14.391324,174.716074,9.695004,0.003768,0.044601,,321,70
12,4,LOPAMM,21,61.255023,33.082138,1186.711371,3185.456328,0.008090,0.074180,,920,70
12,4,ind,21,76.281354,293.576538,2598.126966,278.191877,0.039356,0.164682,,920,70
12,4,base,21,5.925851,12.929934,206.092849,7.113916,0.004337,0.053804,,339,70
12,4,LOPAMM,22,44.478831,25.417545,943.910190,4640.665548,0.009261,0.074728,,694,70
12,4,ind,22,327.445221,357.686668,2446.067784,294.688722,0.053097,0.184221,,694,70
12,4,base,22,16.605613,21.275481,224.575079,15.904590,0.007015,0.063676,,285,70
12,4,LOPAMM,23,46.812145,28.251355,1085.750177,2380.097059,0.009407,0.081352,,742,70
12,4,ind,23,53.214381,198.145685,2489.045556,226.263620,0.047250,0.188389,,742,70
12,4,base,23,5.552489,11.065465,215.299591,6.050134,0.005994,0.063229,,304,70
12,4,LOPAMM,24,53.108320,33.926313,1165.927991,3411.058001,0.010443,0.081634,,734,70
12,4,ind,24,265.775649,325.464113,2809.211180,292.475172,0.053081,0.189750,,734,70
12,4,base,24,8.885775,12.679392,242.976511,9.310820,0.008073,0.069984,,289,70
12,4,LOPAMM,25,58.172368,29.692066,1120.678864,6003.902488,0.007078,0.058962,,820,70
12,4,ind,25,523.727513,510.743908,2711.375081,462.256727,0.053879,0.188580,,820,70
12,4,base,25,24.097149,27.172214,222.086115,21.705798,0.004976,0.051339,,312,70
12,4,LOPAMM,26,71.417743,30.042523,1148.237217,5274.244047,0.009569,0.079413,,760,70
12,4,ind,26,401.370341,357.260718,2662.944873,333.845155,0.046803,0.176870,,760,70
12,4,base,26,17.954176,23.681984,193.661550,15.934195,0.004133,0.049066,,310,70
12,4,LOPAMM,27,34.242345,20.889361,978.856062,2673.759527,0.007056,0.064755,,812,70
12,4,ind,27,260.006562,384.525354,2588.883961,291.721514,0.040739,0.164871,,812,70
12,4,base,27,9.666759,14.919008,180.345057,9.188985,0.004602,0.047547,,311,70
12,4,LOPAMM,28,74.781556,39.371666,1257.371871,6317.736447,0.011479,0.086910,,696,70
12,4,ind,28,387.879643,297.455103,2854.196667,446.901851,0.070531,0.222407,,696,70
12,4,base,28,25.816862,20.816884,306.567396,21.257709,0.009905,0.081483,,288,70
12,4,LOPAMM,29,58.853716,25.244119,1090.844426,3384.588140,0.009666,0.073409,,782,70
12,4,ind,29,200.272101,365.088846,2596.474457,277.165884,0.046780,0.173650,,782,70
12,4,base,29,8.695990,18.695994,195.524440,9.012687,0.005037,0.053452,,307,70
12,4,LOPAMM,30,73.442075,41.405616,1171.467861,2221.252717,0.009197,0.076901,,822,70
12,4,ind,30,165.177330,282.159445,2611.095447,238.728278,0.040210,0.170882,,822,70
12,4,base,30,3.076034,7.759413,194.597831,3.180501,0.005131,0.056572,,316,70
12,4,LOPAMM,31,45.755304,32.461160,994.409752,4024.243410,0.008084,0.070990,,774,70
12,4,ind,31,392.685633,566.586820,2302.101812,351.284551,0.045388,0.168856,,774,70
12,4,base,31,13.006843,21.863750,187.318512,12.884608,0.003822,0.050700,,308,70
12,4,LOPAMM,32,63.361115,32.027877,1059.479404,4523.234524,0.008487,0.075166,,776,70
12,4,ind,32,218.946801,237.177487,2480.056350,220.652625,0.040998,0.170644,,776,70
12,4,base,32,11.789539,21.580083,193.535181,10.274879,0.005612,0.056496,,302,70
12,4,LOPAMM,33,83.640389,48.212729,1098.733764,2722.011456,0.009617,0.078991,,842,70
12,4,ind,33,182.706858,300.719308,2197.047888,235.225315,0.032114,0.146587,,842,70
12,4,base,33,2.391905,9.085069,173.489286,2.830187,0.003698,0.050654,,325,70
12,4,LOPAMM,34,101.174935,40.681604,1703.372062,4857.460143,0.011592,0.080536,,820,70
12,4,ind,34,413.779432,1058.438566,3741.340333,726.780435,0.088962,0.238452,,820,70
12,4,base,34,9.484054,28.622611,314.355473,14.641962,0.008294,0.069922,,316,70
12,4,LOPAMM,35,92.459152,25.570638,1643.389173,7927.794856,0.010865,0.081590,,804,70
12,4,ind,35,842.137566,734.375909,4316.766942,879.355010,0.098627,0.250330,,804,70
12,4,base,35,26.739202,31.970009,326.328435,29.235396,0.007145,0.068139,,312,70
12,4,LOPAMM,36,38.237249,20.472559,1197.552490,3343.635640,0.010653,0.081973,,752,70
12,4,ind,36,226.198836,307.206464,2946.150484,354.907889,0.054130,0.187532,,752,70
12,4,base,36,9.536677,13.524800,234.870238,11.277651,0.006494,0.064797,,303,70
12,4,LOPAMM,37,77.225385,43.066603,1595.536071,3293.969056,0.010426,0.083446,,860,70
12,4,ind,37,313.312473,419.072242,3480.468827,352.627246,0.057172,0.196870,,860,70
12,4,base,37,7.393133,14.200439,226.007644,8.376858,0.005572,0.060194,,320,70
12,4,LOPAMM,38,46.911512,30.837804,931.638354,2441.504492,0.008615,0.075554,,786,70
12,4,ind,38,125.256660,190.396665,2317.697958,206.505912,0.039855,0.168071,,786,70
12,4,base,38,4.527457,9.901725,180.494185,5.998676,0.004582,0.054110,,306,70
12,4,LOPAMM,39,45.308520,23.955203,872.492578,3260.551349,0.007401,0.062748,,794,70
12,4,ind,39,229.878778,267.148649,2119.643613,219.681406,0.035287,0.141426,,794,70
12,4,base,39,9.561634,14.160959,149.387888,10.389206,0.003612,0.039691,,312,70
13,4,LOPAMM,0,74.505959,38.132951,1567.808631,8243.140731,0.008147,0.070228,,904,77
13,4,ind,0,540.167785,715.597224,4194.877649,671.329391,0.065962,0.206834,,904,77
13,4,base,0,19.591160,24.160187,290.385447,21.328832,0.006086,0.060330,,341,77
13,4,LOPAMM,1,51.094126,36.408517,1033.339997,3458.228626,0.007964,0.069884,,876,77
13,4,ind,1,193.819859,337.770347,2365.139523,223.450385,0.032599,0.149058,,876,77
13,4,base,1,7.093823,14.880439,158.002014,6.230525,0.003008,0.042046,,339,77
13,4,LOPAMM,2,75.418099,54.259899,1107.015529,3465.537263,0.008444,0.071933,,820,77
13,4,ind,2,129.340473,305.069296,2327.983482,231.654770,0.040528,0.163404,,820,77
13,4,base,2,3.166191,10.076446,183.046864,3.283878,0.004133,0.049381,,334,77
13,4,LOPAMM,3,74.213037,43.121292,1133.266156,4016.476281,0.008537,0.073259,,906,77
13,4,ind,3,201.126852,363.690598,2513.166010,214.743083,0.034893,0.158830,,906,77
13,4,base,3,7.440751,17.243168,192.167347,6.152615,0.003820,0.050605,,348,77
13,4,LOPAMM,4,186.527901,49.161291,1995.101624,11688.822597,0.017786,0.097275,,902,77
13,4,ind,4,982.116188,1085.344057,4206.978032,816.100328,0.085517,0.229254,,902,77
13,4,base,4,27.991817,40.123236,314.692249,21.585168,0.007397,0.070491,,344,77
13,4,LOPAMM,5,55.364246,33.110168,1118.098440,3680.410177,0.007536,0.067208,,950,77
13,4,ind,5,267.008139,329.874072,2583.958477,261.893914,0.032874,0.153200,,950,77
13,4,base,5,8.615745,13.517347,185.165529,8.240505,0.003703,0.046867,,355,77
13,4,LOPAMM,6,55.981644,32.891272,1028.263352,5473.004359,0.007987,0.069451,,824,77
13,4,ind,6,307.211916,442.021552,2391.092725,307.799177,0.036447,0.154381,,824,77
13,4,base,6,9.893078,20.744621,183.405482,10.082025,0.004155,0.048079,,328,77
13,4,LOPAMM,7,42.160367,32.870261,879.127034,1931.463630,0.007393,0.068859,,822,77
13,4,ind,7,110.112178,181.357750,2062.084512,131.147105,0.028915,0.148606,,822,77
13,4,base,7,3.107712,8.246209,187.469995,3.434079,0.004355,0.053218,,324,77
13,4,LOPAMM,8,65.548802,36.008295,1181.627375,4559.599120,0.008139,0.070572,,870,77
13,4,ind,8,380.947771,474.650345,3037.000665,393.034165,0.053719,0.188462,,870,77
13,4,base,8,8.963377,15.771639,207.553913,9.003860,0.004595,0.053424,,336,77
13,4,LOPAMM,9,79.358425,54.220642,1209.208617,4361.062475,0.011145,0.087644,,794,77
13,4,ind,9,174.901821,291.577877,2663.688365,266.756735,0.047391,0.185461,,794,77
13,4,base,9,4.268536,12.794776,245.976213,5.769450,0.007041,0.069029,,324,77
13,4,LOPAMM,10,74.633772,34.224907,1270.343468,8508.657549,0.008721,0.073812,,778,77
13,4,ind,10,487.052261,341.235788,2818.127816,427.892595,0.047179,0.175404,,778,77
13,4,base,10,23.080063,23.465175,273.396154,23.626997,0.005601,0.060045,,324,77
13,4,LOPAMM,11,49.128979,35.084146,998.168759,2484.723000,0.008773,0.075935,,820,77
13,4,ind,11,82.268359,228.572858,2224.043007,178.201749,0.033632,0.155205,,820,77
13,4,base,11,3.811987,8.406322,177.115187,3.475763,0.004287,0.049988,,331,77
13,4,LOPAMM,12,60.685934,38.698390,995.427834,5284.336082,0.009611,0.078890,,738,77
13,4,ind,12,218.511619,294.142161,2171.745579,269.791668,0.036435,0.158396,,738,77
13,4,base,12,7.658578,14.332063,207.278522,10.540670,0.005227,0.054897,,318,77
13,4,LOPAMM,13,65.296950,34.494488,1390.275926,4141.059959,0.009933,0.082887,,834,77
13,4,ind,13,296.121059,428.094533,3432.874041,407.899087,0.056458,0.203155,,834,77
13,4,base,13,6.795278,11.874946,248.928048,8.563707,0.005788,0.063429,,333,77
13,4,LOPAMM,14,48.039113,32.810842,917.586377,5063.551464,0.008855,0.075618,,738,77
13,4,ind,14,307.238730,316.428643,2113.101054,261.686076,0.036936,0.157616,,738,77
13,4,base,14,10.923087,16.804362,189.900179,10.266716,0.004687,0.053508,,310,77
13,4,LOPAMM,15,64.698525,32.337199,1350.856137,3034.034352,0.009053,0.079296,,912,77
13,4,ind,15,134.447655,413.976890,3082.627260,314.020550,0.047931,0.188044,,912,77
13,4,base,15,2.969638,9.567256,205.417288,3.398809,0.004370,0.054571,,347,77
13,4,LOPAMM,16,46.403431,27.401198,1217.468508,6591.663533,0.006539,0.059966,,920,77
13,4,ind,16,465.607517,489.082093,3471.135975,516.598868,0.055229,0.193487,,920,77
13,4,base,16,16.960497,20.702851,255.031787,19.974317,0.005669,0.055311,,347,77
13,4,LOPAMM,17,61.125173,28.780025,1554.881243,8012.649311,0.009038,0.070592,,814,77
13,4,ind,17,495.839724,779.945559,3880.240924,723.750006,0.071866,0.217097,,814,77
13,4,base,17,16.540490,31.162028,288.782907,21.742124,0.006111,0.062611,,323,77
13,4,LOPAMM,18,37.419212,32.991738,857.377192,2684.378191,0.008355,0.072170,,800,77
13,4,ind,18,123.129131,196.984330,1875.939665,167.040709,0.028378,0.138777,,800,77
13,4,base,18,4.412788,10.815814,143.209796,5.096291,0.002804,0.040109,,327,77
13,4,LOPAMM,19,45.566236,27.898387,989.221263,5103.263286,0.007802,0.069198,,760,77
13,4,ind,19,318.702167,461.782224,2253.963833,317.241042,0.040421,0.162059,,760,77
13,4,base,19,12.865005,22.177251,188.629066,13.697841,0.004255,0.049041,,316,77
13,4,LOPAMM,20,37.012209,26.140094,932.995769,2909.334548,0.007107,0.062766,,920,77
13,4,ind,20,146.511491,290.461441,2341.019686,215.317659,0.032504,0.145242,,920,77
13,4,base,20,7.044764,11.849595,160.415630,5.692997,0.003532,0.041463,,351,77
13,4,LOPAMM,21,35.067863,26.868941,971.885248,2536.113696,0.006562,0.062615,,990,77
13,4,ind,21,125.542344,255.882540,2368.125935,176.339665,0.027519,0.136549,,990,77
13,4,base,21,5.207738,10.860412,146.838139,5.775983,0.002668,0.036556,,364,77
13,4,LOPAMM,22,62.554766,28.317115,1094.049315,5676.106495,0.010288,0.078476,,766,77
13,4,ind,22,293.662935,434.046638,2706.717317,337.401332,0.054624,0.185623,,766,77
13,4,base,22,12.430459,22.817176,226.945581,13.926522,0.006501,0.060257,,312,77
13,4,LOPAMM,23,53.563181,32.725921,1298.226636,3698.867997,0.008762,0.076422,,826,77
13,4,ind,23,286.924861,388.650897,3284.131148,338.233490,0.061799,0.213042,,826,77
13,4,base,23,9.257745,13.814233,238.081609,8.903334,0.005404,0.059877,,333,77
13,4,LOPAMM,24,75.514801,41.500808,1231.202754,7342.707905,0.009645,0.074510,,772,77
13,4,ind,24,398.016019,586.919526,3293.315489,517.511729,0.069061,0.216598,,772,77
13,4,base,24,19.861826,27.777388,299.758828,18.468169,0.008788,0.074618,,310,77
13,4,LOPAMM,25,54.185286,24.907906,1305.221401,3752.652439,0.007999,0.068833,,938,77
13,4,ind,25,281.898138,536.962198,2988.514490,428.425409,0.052345,0.183934,,938,77
13,4,base,25,8.877543,17.455094,223.944499,9.246845,0.005131,0.054826,,348,77
13,4,LOPAMM,26,49.262084,28.830172,948.876557,3307.616124,0.007868,0.071284,,808,77
13,4,ind,26,232.047837,202.516187,2039.952588,205.299933,0.029983,0.139393,,808,77
13,4,base,26,7.153801,10.689769,152.145109,6.815073,0.003033,0.041340,,332,77
13,4,LOPAMM,27,29.376581,24.693356,1106.300750,2897.369768,0.007677,0.072292,,868,77
13,4,ind,27,196.524941,318.079622,2815.352866,243.905668,0.040288,0.174746,,868,77
13,4,base,27,5.678884,10.509319,203.854883,6.185570,0.004789,0.053494,,337,77
13,4,LOPAMM,28,79.699358,41.857746,1140.681797,3979.727020,0.011278,0.088626,,738,77
13,4,ind,28,80.350024,351.752761,2734.322081,304.874833,0.057925,0.204233,,738,77
13,4,base,28,4.779783,9.940377,244.120353,4.817196,0.007232,0.070583,,311,77
13,4,LOPAMM,29,68.915641,36.362071,1066.808201,5909.771767,0.008648,0.072462,,838,77
13,4,ind,29,156.719157,249.923716,2664.980332,279.343169,0.048916,0.183728,,838,77
13,4,base,29,16.664151,24.032604,215.707946,15.234514,0.005104,0.054147,,332,77
13,4,LOPAMM,30,120.934459,48.672278,1414.820054,11658.049897,0.009708,0.075497,,918,77
13,4,ind,30,796.519825,701.109630,3269.617404,608.561670,0.054268,0.183172,,918,77
13,4,base,30,27.627512,39.576358,256.493775,26.828855,0.004676,0.054949,,349,77
13,4,LOPAMM,31,70.324762,46.530208,1166.124625,5050.438877,0.009515,0.077046,,848,77
13,4,ind,31,258.312554,325.820578,2644.839467,290.713514,0.043836,0.172059,,848,77
13,4,base,31,11.623788,18.311294,200.932531,11.084603,0.004396,0.050957,,335,77
13,4,LOPAMM,32,58.550136,35.451378,1155.541582,5938.557352,0.007264,0.067268,,836,77
13,4,ind,32,398.187177,500.514367,3015.538886,433.600558,0.047955,0.183040,,836,77
13,4,base,32,14.467927,20.307642,219.980149,13.766880,0.004592,0.052218,,328,77
13,4,LOPAMM,33,45.676882,35.887221,846.238704,1664.612793,0.006260,0.059643,,920,77
13,4,ind,33,105.497564,267.567693,1880.839145,145.339011,0.020026,0.114878,,920,77
13,4,base,33,1.667440,6.069496,111.225287,1.736895,0.001668,0.030306,,352,77
13,4,LOPAMM,34,80.445880,33.423959,1621.058324,11669.534290,0.010382,0.078686,,858,77
13,4,ind,34,654.093551,600.559988,4423.665710,730.110363,0.092871,0.243418,,858,77
13,4,base,34,33.275301,33.097766,378.612869,34.297529,0.008748,0.070508,,337,77
13,4,LOPAMM,35,59.059141,23.920816,1362.181207,6591.607084,0.008031,0.070121,,898,77
13,4,ind,35,561.275666,722.881653,3690.655323,576.890286,0.060198,0.202283,,898,77
13,4,base,35,17.554014,27.284880,263.791684,18.119405,0.005317,0.058408,,341,77
13,4,LOPAMM,36,61.915557,31.713511,1384.571156,8344.218004,0.010064,0.077431,,806,77
13,4,ind,36,574.748404,599.033974,3704.555339,636.276776,0.078174,0.223285,,806,77
13,4,base,36,22.477620,24.501749,310.579966,23.748841,0.007568,0.067111,,328,77
13,4,LOPAMM,37,72.462523,29.043614,1375.135092,3864.110646,0.009634,0.076995,,898,77
13,4,ind,37,208.813274,421.021361,3245.188115,321.109323,0.056091,0.193020,,898,77
13,4,base,37,9.070621,13.157405,236.867675,9.024555,0.006224,0.057999,,340,77
13,4,LOPAMM,38,91.110037,40.748391,1200.088502,11896.934316,0.008478,0.071218,,840,77
13,4,ind,38,763.334786,596.824128,2898.735096,497.309804,0.048974,0.181595,,840,77
13,4,base,38,33.516699,40.560275,240.595899,32.643027,0.004575,0.051125,,328,77
13,4,LOPAMM,39,59.715898,39.044279,1255.182199,5880.653838,0.009253,0.073323,,838,77
13,4,ind,39,373.002076,322.444822,3172.047914,398.477032,0.051752,0.177455,,838,77
13,4,base,39,10.429191,13.901215,197.317444,12.319901,0.004148,0.048427,,334,77
14,4,LOPAMM,0,67.671535,37.629582,1255.170462,3513.773361,0.010019,0.082993,,846,82
14,4,ind,0,146.706612,246.896598,2807.086392,218.625509,0.046927,0.184316,,846,82
14,4,base,0,4.191945,9.437156,229.625561,3.712943,0.005934,0.060249,,345,82
14,4,LOPAMM,1,120.039887,41.613633,1877.265327,16907.854052,0.010997,0.075539,,878,82
14,4,ind,1,1033.178762,991.270541,4422.285718,982.420834,0.096227,0.236615,,878,82
14,4,base,1,35.886207,41.725231,371.934676,37.868874,0.007018,0.059239,,353,82
14,4,LOPAMM,2,46.203809,28.454653,957.763953,3625.232898,0.007324,0.063036,,902,82
14,4,ind,2,113.618328,287.038839,2382.097250,191.963250,0.034815,0.147422,,902,82
14,4,base,2,6.815861,13.017377,190.884583,6.721570,0.004483,0.046847,,358,82
14,4,LOPAMM,3,85.472796,31.823410,1364.192043,7364.937374,0.010366,0.073741,,954,82
14,4,ind,3,264.461001,455.949059,3352.501307,458.556568,0.056470,0.193274,,954,82
14,4,base,3,15.520881,18.825926,290.469839,14.086631,0.008730,0.064474,,362,82
14,4,LOPAMM,4,113.201270,39.975552,1827.372912,21196.977365,0.009861,0.072086,,838,82
14,4,ind,4,1319.295189,1033.808595,4409.673965,1140.457212,0.089186,0.243378,,838,82
14,4,base,4,47.581657,51.538718,401.197314,48.974852,0.006693,0.063885,,344,82
14,4,LOPAMM,5,69.002028,30.993454,1204.908327,5533.455733,0.008412,0.073078,,910,82
14,4,ind,5,353.080283,576.510483,2729.209519,408.456974,0.044917,0.170900,,910,82
14,4,base,5,13.398272,19.504466,228.089887,11.319276,0.004907,0.053591,,361,82
14,4,LOPAMM,6,74.653190,41.518919,1253.753450,6420.682688,0.008561,0.070589,,978,82
14,4,ind,6,265.760709,429.752789,2803.622349,347.718139,0.037057,0.154071,,978,82
14,4,base,6,6.560689,22.562211,191.907963,9.860161,0.004181,0.044110,,374,82
14,4,LOPAMM,7,83.079587,46.692118,1475.878113,8458.452091,0.011537,0.086564,,816,82
14,4,ind,7,203.394879,719.651137,3645.517267,555.103786,0.081045,0.221356,,816,82
14,4,base,7,8.672955,25.613859,318.137549,15.990866,0.007325,0.068890,,347,82
14,4,LOPAMM,8,55.059960,31.977772,1089.549851,5280.974569,0.007338,0.068364,,914,82
14,4,ind,8,292.013364,444.496768,2674.680529,332.699623,0.037392,0.156714,,914,82
14,4,base,8,9.577222,17.421527,186.871815,9.429436,0.003369,0.045359,,361,82
14,4,LOPAMM,9,57.105288,35.255029,1238.241890,3829.243668,0.008985,0.076077,,934,82
14,4,ind,9,116.236342,276.970739,2788.161191,238.444080,0.041141,0.165665,,934,82
14,4,base,9,2.908677,11.659388,230.685039,4.832370,0.005791,0.058835,,363,82
14,4,LOPAMM,10,74.652231,36.554978,1341.963179,8722.299247,0.008675,0.069807,,810,82
14,4,ind,10,399.679405,684.416463,3499.930548,522.099278,0.067880,0.205303,,810,82
14,4,base,10,12.641666,29.107640,265.328760,17.372672,0.005588,0.059752,,334,82
14,4,LOPAMM,11,68.106476,34.329837,1447.072092,3689.206512,0.009356,0.078160,,966,82
14,4,ind,11,180.767217,420.815966,3046.448451,328.274690,0.049886,0.185687,,966,82
14,4,base,11,5.817777,11.749350,245.349576,5.837424,0.004769,0.054807,,374,82
14,4,LOPAMM,12,64.551803,32.796669,1188.521971,3816.670558,0.009014,0.078350,,926,82
14,4,ind,12,146.892917,306.703795,2641.172591,281.905406,0.038231,0.163551,,926,82
14,4,base,12,4.133702,10.565172,233.515782,4.017058,0.005920,0.059985,,356,82
14,4,LOPAMM,13,54.394318,34.497093,1059.998981,6804.481818,0.006946,0.062423,,912,82
14,4,ind,13,349.608961,450.892609,2893.637086,331.742216,0.042383,0.173192,,912,82
14,4,base,13,13.196414,19.383301,203.207282,13.710841,0.005062,0.048297,,352,82
14,4,LOPAMM,14,48.968910,26.268090,1048.010600,3870.096416,0.008099,0.070092,,912,82
14,4,ind,14,139.101731,222.124465,2257.042857,201.056523,0.030528,0.139824,,912,82
14,4,base,14,6.267209,10.944245,180.236217,6.211354,0.004151,0.045076,,362,82
14,4,LOPAMM,15,54.892591,29.469818,1278.162287,6694.651287,0.007001,0.064323,,910,82
